"PrefCode","PrefName","MuniCode","MuniName","DistCode","DistName","lat","lon","SrcCode","CatCode"
"14","神奈川県","14201","横須賀市","142010017002","小矢部二丁目","35.253368","139.661736","0","3"
"14","神奈川県","14201","横須賀市","142010016006","平作六丁目","35.255092","139.648890","0","3"
"14","神奈川県","14201","横須賀市","142010016003","平作三丁目","35.251234","139.647770","0","3"
"14","神奈川県","14201","横須賀市","142010008001","池田町一丁目","35.254470","139.694602","0","3"
"14","神奈川県","14201","横須賀市","142010009004","根岸町四丁目","35.253977","139.679880","0","3"
"14","神奈川県","14201","横須賀市","142010017001","小矢部一丁目","35.252783","139.669131","0","3"
"14","神奈川県","14201","横須賀市","142010016004","平作四丁目","35.251694","139.639746","0","3"
"14","神奈川県","14201","横須賀市","142010018000","秋谷","35.250050","139.595947","0","1"
"14","神奈川県","14201","横須賀市","142010019001","鷹取一丁目","35.315138","139.621717","0","3"
"14","神奈川県","14201","横須賀市","142010020000","子安","35.248263","139.607491","0","1"
"14","神奈川県","14201","横須賀市","142010002002","湘南国際村二丁目","35.253794","139.615010","0","3"
"14","神奈川県","14201","横須賀市","142010002001","湘南国際村一丁目","35.254549","139.607001","0","3"
"14","神奈川県","14201","横須賀市","142010021002","追浜南町二丁目","35.310675","139.621919","0","3"
"14","神奈川県","14201","横須賀市","142010022000","田浦大作町","35.284929","139.626135","0","1"
"14","神奈川県","14201","横須賀市","142010023004","船越町四丁目","35.302615","139.621504","0","3"
"14","神奈川県","14201","横須賀市","142010023003","船越町三丁目","35.298617","139.621102","0","3"
"14","神奈川県","14201","横須賀市","142010019002","鷹取二丁目","35.315336","139.617229","0","3"
"14","神奈川県","14201","横須賀市","142010024004","田浦町四丁目","35.291419","139.626009","0","3"
"14","神奈川県","14201","横須賀市","142010025002","湘南鷹取二丁目","35.306549","139.620985","0","3"
"14","神奈川県","14201","横須賀市","142010025001","湘南鷹取一丁目","35.311179","139.618635","0","3"
"14","神奈川県","14201","横須賀市","142010023002","船越町二丁目","35.296904","139.622972","0","3"
"14","神奈川県","14201","横須賀市","142010026000","光風台","35.238710","139.710966","0","1"
"14","神奈川県","14201","横須賀市","142010027006","長沢六丁目","35.218564","139.676858","0","3"
"14","神奈川県","14201","横須賀市","142010028002","津久井二丁目","35.199453","139.669538","0","3"
"14","神奈川県","14201","横須賀市","142010027002","長沢二丁目","35.206947","139.680942","0","3"
"14","神奈川県","14201","横須賀市","142010027004","長沢四丁目","35.210031","139.678942","0","3"
"14","神奈川県","14201","横須賀市","142010029000","グリーンハイツ","35.205615","139.670824","0","1"
"14","神奈川県","14201","横須賀市","142010028001","津久井一丁目","35.195982","139.664972","0","3"
"14","神奈川県","14201","横須賀市","142010028003","津久井三丁目","35.203285","139.665729","0","3"
"14","神奈川県","14201","横須賀市","142010030000","山科台","35.236210","139.656051","0","1"
"14","神奈川県","14201","横須賀市","142010027003","長沢三丁目","35.211733","139.682385","0","3"
"14","神奈川県","14201","横須賀市","142010031002","野比二丁目","35.210330","139.688024","0","3"
"14","神奈川県","14201","横須賀市","142010031003","野比三丁目","35.213579","139.691681","0","3"
"14","神奈川県","14201","横須賀市","142010031005","野比五丁目","35.214105","139.706455","0","3"
"14","神奈川県","14201","横須賀市","142010031004","野比四丁目","35.216801","139.696178","0","3"
"14","神奈川県","14201","横須賀市","142010008006","池田町六丁目","35.248892","139.690455","0","3"
"14","神奈川県","14201","横須賀市","142010028004","津久井四丁目","35.201579","139.661372","0","3"
"14","神奈川県","14201","横須賀市","142010032000","若宮台","35.237235","139.705134","0","1"
"14","神奈川県","14201","横須賀市","142010033002","舟倉二丁目","35.241046","139.698981","0","3"
"14","神奈川県","14201","横須賀市","142010034006","森崎六丁目","35.248518","139.671789","0","3"
"14","神奈川県","14201","横須賀市","142010035004","西浦賀四丁目","35.235670","139.722760","0","3"
"14","神奈川県","14201","横須賀市","142010035006","西浦賀六丁目","35.230040","139.726069","0","3"
"14","神奈川県","14201","横須賀市","142010036003","長瀬三丁目","35.227960","139.722078","0","3"
"14","神奈川県","14201","横須賀市","142010037009","久里浜九丁目","35.214513","139.718144","0","3"
"14","神奈川県","14201","横須賀市","142010037008","久里浜八丁目","35.220374","139.711982","0","3"
"14","神奈川県","14201","横須賀市","142010036001","長瀬一丁目","35.228292","139.714709","0","3"
"14","神奈川県","14201","横須賀市","142010038002","久里浜台二丁目","35.234206","139.714959","0","3"
"14","神奈川県","14201","横須賀市","142010039000","神明町","35.221592","139.703400","0","1"
"14","神奈川県","14201","横須賀市","142010031001","野比一丁目","35.217116","139.685428","0","3"
"14","神奈川県","14201","横須賀市","142010040001","ハイランド一丁目","35.220884","139.691466","0","3"
"14","神奈川県","14201","横須賀市","142010040002","ハイランド二丁目","35.221811","139.686355","0","3"
"14","神奈川県","14201","横須賀市","142010037005","久里浜五丁目","35.229269","139.704949","0","3"
"14","神奈川県","14201","横須賀市","142010037007","久里浜七丁目","35.225483","139.712035","0","3"
"14","神奈川県","14201","横須賀市","142010037006","久里浜六丁目","35.227390","139.707858","0","3"
"14","神奈川県","14201","横須賀市","142010041000","久村","35.229849","139.690779","0","1"
"14","神奈川県","14201","横須賀市","142010037002","久里浜二丁目","35.229172","139.698913","0","3"
"14","神奈川県","14201","横須賀市","142010037004","久里浜四丁目","35.230056","139.702971","0","3"
"14","神奈川県","14201","横須賀市","142010042001","久比里一丁目","35.234838","139.706938","0","3"
"14","神奈川県","14201","横須賀市","142010043004","佐原四丁目","35.236069","139.685561","0","3"
"14","神奈川県","14201","横須賀市","142010037003","久里浜三丁目","35.224823","139.697551","0","3"
"14","神奈川県","14201","横須賀市","142010040004","ハイランド四丁目","35.225323","139.691569","0","3"
"14","神奈川県","14201","横須賀市","142010040005","ハイランド五丁目","35.222915","139.694701","0","3"
"14","神奈川県","14201","横須賀市","142010044000","光の丘","35.224619","139.670909","0","1"
"14","神奈川県","14201","横須賀市","142010045000","内川新田","35.231913","139.696016","0","1"
"14","神奈川県","14201","横須賀市","142010046001","粟田一丁目","35.228718","139.678854","0","3"
"14","神奈川県","14201","横須賀市","142010047003","岩戸三丁目","35.230521","139.672767","0","3"
"14","神奈川県","14201","横須賀市","142010047002","岩戸二丁目","35.230828","139.677029","0","3"
"14","神奈川県","14201","横須賀市","142010027005","長沢五丁目","35.217781","139.668601","0","3"
"14","神奈川県","14201","横須賀市","142010048005","大矢部五丁目","35.238957","139.666570","0","3"
"14","神奈川県","14201","横須賀市","142010027001","長沢一丁目","35.206544","139.676031","0","3"
"14","神奈川県","14201","横須賀市","142010028005","津久井五丁目","35.212222","139.663172","0","3"
"14","神奈川県","14201","横須賀市","142010047005","岩戸五丁目","35.229998","139.666234","0","3"
"14","神奈川県","14201","横須賀市","142010001001","長井一丁目","35.203727","139.627061","0","3"
"14","神奈川県","14201","横須賀市","142010049000","須軽谷","35.211445","139.649197","0","1"
"14","神奈川県","14201","横須賀市","142010050001","林一丁目","35.221923","139.640405","0","3"
"14","神奈川県","14201","横須賀市","142010051005","武五丁目","35.228886","139.649597","0","3"
"14","神奈川県","14201","横須賀市","142010051002","武二丁目","35.229255","139.651525","0","3"
"14","神奈川県","14201","横須賀市","142010052000","御幸浜","35.214639","139.630254","0","1"
"14","神奈川県","14201","横須賀市","142010053002","太田和二丁目","35.223744","139.632178","0","3"
"14","神奈川県","14201","横須賀市","142010054000","荻野","35.228679","139.631387","0","1"
"14","神奈川県","14201","横須賀市","142010050005","林五丁目","35.212237","139.636015","0","3"
"14","神奈川県","14201","横須賀市","142010050002","林二丁目","35.217905","139.635641","0","3"
"14","神奈川県","14201","横須賀市","142010050004","林四丁目","35.214173","139.638655","0","3"
"14","神奈川県","14201","横須賀市","142010050003","林三丁目","35.215572","139.644538","0","3"
"14","神奈川県","14201","横須賀市","142010051003","武三丁目","35.221103","139.647092","0","3"
"14","神奈川県","14201","横須賀市","142010005002","鴨居二丁目","35.244799","139.729413","0","3"
"14","神奈川県","14201","横須賀市","142010055000","南浦賀","35.237850","139.714880","0","1"
"14","神奈川県","14201","横須賀市","142010042002","久比里二丁目","35.232547","139.710785","0","3"
"14","神奈川県","14201","横須賀市","142010056003","浦賀丘三丁目","35.242707","139.715867","0","3"
"14","神奈川県","14201","横須賀市","142010038001","久里浜台一丁目","35.235586","139.713223","0","3"
"14","神奈川県","14201","横須賀市","142010057002","東浦賀二丁目","35.242631","139.723461","0","3"
"14","神奈川県","14201","横須賀市","142010051001","武一丁目","35.226995","139.654623","0","3"
"14","神奈川県","14201","横須賀市","142010048006","大矢部六丁目","35.233932","139.663057","0","3"
"14","神奈川県","14201","横須賀市","142010010002","二葉二丁目","35.248129","139.721725","0","3"
"14","神奈川県","14201","横須賀市","142010036002","長瀬二丁目","35.230901","139.719729","0","3"
"14","神奈川県","14201","横須賀市","142010035005","西浦賀五丁目","35.235708","139.718525","0","3"
"14","神奈川県","14201","横須賀市","142010035002","西浦賀二丁目","35.239885","139.717244","0","3"
"14","神奈川県","14201","横須賀市","142010056001","浦賀丘一丁目","35.243463","139.708988","0","3"
"14","神奈川県","14201","横須賀市","142010056002","浦賀丘二丁目","35.243553","139.712093","0","3"
"14","神奈川県","14201","横須賀市","142010005001","鴨居一丁目","35.249795","139.727257","0","3"
"14","神奈川県","14201","横須賀市","142010057001","東浦賀一丁目","35.247994","139.718206","0","3"
"14","神奈川県","14201","横須賀市","142010014001","吉井一丁目","35.243053","139.703168","0","3"
"14","神奈川県","14201","横須賀市","142010035003","西浦賀三丁目","35.240931","139.711996","0","3"
"14","神奈川県","14201","横須賀市","142010006006","浦賀六丁目","35.244868","139.707827","0","3"
"14","神奈川県","14201","横須賀市","142010003001","長坂一丁目","35.222414","139.627761","0","3"
"14","神奈川県","14201","横須賀市","142010003003","長坂三丁目","35.229218","139.626919","0","3"
"14","神奈川県","14201","横須賀市","142010053001","太田和一丁目","35.223302","139.636726","0","3"
"14","神奈川県","14201","横須賀市","142010053004","太田和四丁目","35.229813","139.638257","0","3"
"14","神奈川県","14201","横須賀市","142010006005","浦賀五丁目","35.248041","139.709086","0","3"
"14","神奈川県","14201","横須賀市","142010014002","吉井二丁目","35.246536","139.699623","0","3"
"14","神奈川県","14201","横須賀市","142010014003","吉井三丁目","35.249977","139.700423","0","3"
"14","神奈川県","14201","横須賀市","142010008002","池田町二丁目","35.247822","139.693452","0","3"
"14","神奈川県","14201","横須賀市","142010033001","舟倉一丁目","35.237758","139.699807","0","3"
"14","神奈川県","14201","横須賀市","142010008004","池田町四丁目","35.242957","139.692723","0","3"
"14","神奈川県","14201","横須賀市","142010046002","粟田二丁目","35.225820","139.680789","0","3"
"14","神奈川県","14201","横須賀市","142010040003","ハイランド三丁目","35.226584","139.686425","0","3"
"14","神奈川県","14201","横須賀市","142010008005","池田町五丁目","35.246021","139.688674","0","3"
"14","神奈川県","14201","横須賀市","142010043005","佐原五丁目","35.234777","139.690683","0","3"
"14","神奈川県","14201","横須賀市","142010043002","佐原二丁目","35.243430","139.685315","0","3"
"14","神奈川県","14201","横須賀市","142010037001","久里浜一丁目","35.234419","139.699349","0","3"
"14","神奈川県","14201","横須賀市","142010047001","岩戸一丁目","35.232250","139.679098","0","3"
"14","神奈川県","14201","横須賀市","142010047004","岩戸四丁目","35.231361","139.669377","0","3"
"14","神奈川県","14201","横須賀市","142010048004","大矢部四丁目","35.235815","139.671022","0","3"
"14","神奈川県","14201","横須賀市","142010058002","内川二丁目","35.235656","139.695478","0","3"
"14","神奈川県","14201","横須賀市","142010058001","内川一丁目","35.240799","139.689865","0","3"
"14","神奈川県","14201","横須賀市","142010043003","佐原三丁目","35.236001","139.680752","0","3"
"14","神奈川県","14201","横須賀市","142010043001","佐原一丁目","35.239230","139.679175","0","3"
"14","神奈川県","14201","横須賀市","142010034001","森崎一丁目","35.247951","139.682900","0","3"
"14","神奈川県","14201","横須賀市","142010034003","森崎三丁目","35.245790","139.677922","0","3"
"14","神奈川県","14201","横須賀市","142010048001","大矢部一丁目","35.241958","139.668195","0","3"
"14","神奈川県","14201","横須賀市","142010034002","森崎二丁目","35.248309","139.679503","0","3"
"14","神奈川県","14201","横須賀市","142010034004","森崎四丁目","35.247652","139.673745","0","3"
"14","神奈川県","14201","横須賀市","142010048003","大矢部三丁目","35.238072","139.674543","0","3"
"14","神奈川県","14201","横須賀市","142010048002","大矢部二丁目","35.242770","139.673293","0","3"
"14","神奈川県","14201","横須賀市","142010034005","森崎五丁目","35.245013","139.667492","0","3"
"14","神奈川県","14201","横須賀市","142010017004","小矢部四丁目","35.248258","139.663311","0","3"
"14","神奈川県","14201","横須賀市","142010059000","衣笠町","35.241928","139.656283","0","1"
"14","神奈川県","14201","横須賀市","142010017003","小矢部三丁目","35.248554","139.667934","0","3"
"14","神奈川県","14201","横須賀市","142010053005","太田和五丁目","35.236356","139.648660","0","3"
"14","神奈川県","14201","横須賀市","142010003005","長坂五丁目","35.242481","139.636767","0","3"
"14","神奈川県","14201","横須賀市","142010053003","太田和三丁目","35.226219","139.639673","0","3"
"14","神奈川県","14201","横須賀市","142010051004","武四丁目","35.224629","139.642858","0","3"
"14","神奈川県","14201","横須賀市","142010060001","佐島一丁目","35.224052","139.616765","0","3"
"14","神奈川県","14201","横須賀市","142010061002","佐島の丘二丁目","35.227034","139.610968","0","3"
"14","神奈川県","14201","横須賀市","142010062003","秋谷三丁目","35.240707","139.600513","0","3"
"14","神奈川県","14201","横須賀市","142010062002","秋谷二丁目","35.239667","139.606395","0","3"
"14","神奈川県","14201","横須賀市","142010060002","佐島二丁目","35.225687","139.608440","0","3"
"14","神奈川県","14201","横須賀市","142010060003","佐島三丁目","35.226329","139.605676","0","3"
"14","神奈川県","14201","横須賀市","142010061001","佐島の丘一丁目","35.227838","139.616154","0","3"
"14","神奈川県","14201","横須賀市","142010062004","秋谷四丁目","35.245285","139.614292","0","3"
"14","神奈川県","14201","横須賀市","142010004001","芦名一丁目","35.232058","139.609972","0","3"
"14","神奈川県","14201","横須賀市","142010001006","長井六丁目","35.197917","139.607661","0","3"
"14","神奈川県","14201","横須賀市","142010001005","長井五丁目","35.204058","139.611118","0","3"
"14","神奈川県","14201","横須賀市","142010001004","長井四丁目","35.196493","139.614569","0","3"
"14","神奈川県","14201","横須賀市","142010004002","芦名二丁目","35.235019","139.613987","0","3"
"14","神奈川県","14201","横須賀市","142010062001","秋谷一丁目","35.236589","139.605594","0","3"
"14","神奈川県","14201","横須賀市","142010063000","猿島","35.286062","139.694058","0","1"
"14","神奈川県","14201","横須賀市","142010064000","箱崎町","35.300857","139.650442","0","1"
"14","神奈川県","14201","横須賀市","142010065000","泊町","35.294987","139.671953","0","1"
"14","神奈川県","14201","横須賀市","142010066002","港が丘二丁目","35.297697","139.625645","0","3"
"14","神奈川県","14201","横須賀市","142010067000","逸見が丘","35.271893","139.649048","0","1"
"14","神奈川県","14201","横須賀市","142010068000","安針台","35.286130","139.644394","0","1"
"14","神奈川県","14201","横須賀市","142010069002","平成町二丁目","35.272891","139.683064","0","3"
"14","神奈川県","14201","横須賀市","142010070003","馬堀海岸三丁目","35.261856","139.709988","0","3"
"14","神奈川県","14201","横須賀市","142010070001","馬堀海岸一丁目","35.262928","139.700258","0","3"
"14","神奈川県","14201","横須賀市","142010071005","佐野町五丁目","35.259931","139.670391","0","3"
"14","神奈川県","14201","横須賀市","142010072001","池上一丁目","35.267689","139.647241","0","3"
"14","神奈川県","14201","横須賀市","142010073002","走水二丁目","35.261759","139.731113","0","3"
"14","神奈川県","14201","横須賀市","142010073001","走水一丁目","35.260164","139.723689","0","3"
"14","神奈川県","14201","横須賀市","142010011001","浦上台一丁目","35.256581","139.711240","0","3"
"14","神奈川県","14201","横須賀市","142010011004","浦上台四丁目","35.256669","139.714871","0","3"
"14","神奈川県","14201","横須賀市","142010074004","馬堀町四丁目","35.258978","139.716230","0","3"
"14","神奈川県","14201","横須賀市","142010074002","馬堀町二丁目","35.258222","139.705476","0","3"
"14","神奈川県","14201","横須賀市","142010070002","馬堀海岸二丁目","35.261988","139.705419","0","3"
"14","神奈川県","14201","横須賀市","142010070004","馬堀海岸四丁目","35.261765","139.713631","0","3"
"14","神奈川県","14201","横須賀市","142010074003","馬堀町三丁目","35.258386","139.710572","0","3"
"14","神奈川県","14201","横須賀市","142010075002","大津町二丁目","35.260496","139.698149","0","3"
"14","神奈川県","14201","横須賀市","142010074001","馬堀町一丁目","35.258013","139.698764","0","3"
"14","神奈川県","14201","横須賀市","142010075003","大津町三丁目","35.259226","139.695045","0","3"
"14","神奈川県","14201","横須賀市","142010075001","大津町一丁目","35.263009","139.694632","0","3"
"14","神奈川県","14201","横須賀市","142010075005","大津町五丁目","35.258904","139.687857","0","3"
"14","神奈川県","14201","横須賀市","142010069003","平成町三丁目","35.272769","139.684722","0","3"
"14","神奈川県","14201","横須賀市","142010076004","三春町四丁目","35.264056","139.690739","0","3"
"14","神奈川県","14201","横須賀市","142010076003","三春町三丁目","35.265375","139.688300","0","3"
"14","神奈川県","14201","横須賀市","142010077001","富士見町一丁目","35.267119","139.678749","0","3"
"14","神奈川県","14201","横須賀市","142010015005","公郷町五丁目","35.259263","139.678829","0","3"
"14","神奈川県","14201","横須賀市","142010076006","三春町六丁目","35.264250","139.682002","0","3"
"14","神奈川県","14201","横須賀市","142010015006","公郷町六丁目","35.260697","139.675422","0","3"
"14","神奈川県","14201","横須賀市","142010077002","富士見町二丁目","35.264755","139.676937","0","3"
"14","神奈川県","14201","横須賀市","142010071002","佐野町二丁目","35.265711","139.665893","0","3"
"14","神奈川県","14201","横須賀市","142010071001","佐野町一丁目","35.266557","139.670156","0","3"
"14","神奈川県","14201","横須賀市","142010077003","富士見町三丁目","35.264261","139.673926","0","3"
"14","神奈川県","14201","横須賀市","142010076002","三春町二丁目","35.266793","139.685141","0","3"
"14","神奈川県","14201","横須賀市","142010076005","三春町五丁目","35.260693","139.685619","0","3"
"14","神奈川県","14201","横須賀市","142010009005","根岸町五丁目","35.255751","139.683032","0","3"
"14","神奈川県","14201","横須賀市","142010078003","安浦町三丁目","35.270038","139.679168","0","3"
"14","神奈川県","14201","横須賀市","142010076001","三春町一丁目","35.268752","139.682439","0","3"
"14","神奈川県","14201","横須賀市","142010069001","平成町一丁目","35.272095","139.681728","0","3"
"14","神奈川県","14201","横須賀市","142010078002","安浦町二丁目","35.271956","139.677055","0","3"
"14","神奈川県","14201","横須賀市","142010078001","安浦町一丁目","35.273969","139.676892","0","3"
"14","神奈川県","14201","横須賀市","142010079003","日の出町三丁目","35.275960","139.678962","0","3"
"14","神奈川県","14201","横須賀市","142010080002","米が浜通二丁目","35.275851","139.675890","0","3"
"14","神奈川県","14201","横須賀市","142010071003","佐野町三丁目","35.263139","139.670801","0","3"
"14","神奈川県","14201","横須賀市","142010081002","上町二丁目","35.272773","139.669098","0","3"
"14","神奈川県","14201","横須賀市","142010081003","上町三丁目","35.269438","139.670297","0","3"
"14","神奈川県","14201","横須賀市","142010082000","田戸台","35.269779","139.674290","0","1"
"14","神奈川県","14201","横須賀市","142010083002","衣笠栄町二丁目","35.258389","139.661252","0","3"
"14","神奈川県","14201","横須賀市","142010015002","公郷町二丁目","35.255457","139.668859","0","3"
"14","神奈川県","14201","横須賀市","142010083001","衣笠栄町一丁目","35.257960","139.664445","0","3"
"14","神奈川県","14201","横須賀市","142010071006","佐野町六丁目","35.259839","139.667207","0","3"
"14","神奈川県","14201","横須賀市","142010084001","鶴が丘一丁目","35.266460","139.660276","0","3"
"14","神奈川県","14201","横須賀市","142010015003","公郷町三丁目","35.257649","139.669925","0","3"
"14","神奈川県","14201","横須賀市","142010071004","佐野町四丁目","35.262996","139.666553","0","3"
"14","神奈川県","14201","横須賀市","142010085002","不入斗町二丁目","35.265178","139.662451","0","3"
"14","神奈川県","14201","横須賀市","142010086000","望洋台","35.261106","139.663527","0","1"
"14","神奈川県","14201","横須賀市","142010087001","汐見台一丁目","35.262704","139.659341","0","3"
"14","神奈川県","14201","横須賀市","142010087002","汐見台二丁目","35.263410","139.660008","0","3"
"14","神奈川県","14201","横須賀市","142010087003","汐見台三丁目","35.263152","139.662260","0","3"
"14","神奈川県","14201","横須賀市","142010088000","平和台","35.265388","139.660624","0","1"
"14","神奈川県","14201","横須賀市","142010085001","不入斗町一丁目","35.268029","139.665149","0","3"
"14","神奈川県","14201","横須賀市","142010089000","深田台","35.274745","139.672357","0","1"
"14","神奈川県","14201","横須賀市","142010080001","米が浜通一丁目","35.277364","139.674349","0","3"
"14","神奈川県","14201","横須賀市","142010085004","不入斗町四丁目","35.272356","139.663085","0","3"
"14","神奈川県","14201","横須賀市","142010081004","上町四丁目","35.271551","139.665261","0","3"
"14","神奈川県","14201","横須賀市","142010016001","平作一丁目","35.257000","139.654686","0","3"
"14","神奈川県","14201","横須賀市","142010083003","衣笠栄町三丁目","35.260585","139.658618","0","3"
"14","神奈川県","14201","横須賀市","142010083004","衣笠栄町四丁目","35.263706","139.656195","0","3"
"14","神奈川県","14201","横須賀市","142010016005","平作五丁目","35.257700","139.645931","0","3"
"14","神奈川県","14201","横須賀市","142010016007","平作七丁目","35.258892","139.651744","0","3"
"14","神奈川県","14201","横須賀市","142010090001","金谷一丁目","35.264945","139.650201","0","3"
"14","神奈川県","14201","横須賀市","142010016008","平作八丁目","35.261127","139.650191","0","3"
"14","神奈川県","14201","横須賀市","142010072003","池上三丁目","35.261601","139.647307","0","3"
"14","神奈川県","14201","横須賀市","142010072004","池上四丁目","35.262353","139.643097","0","3"
"14","神奈川県","14201","横須賀市","142010072002","池上二丁目","35.265145","139.647409","0","3"
"14","神奈川県","14201","横須賀市","142010084002","鶴が丘二丁目","35.266048","139.657177","0","3"
"14","神奈川県","14201","横須賀市","142010085003","不入斗町三丁目","35.269504","139.659702","0","3"
"14","神奈川県","14201","横須賀市","142010090003","金谷三丁目","35.261437","139.653319","0","3"
"14","神奈川県","14201","横須賀市","142010090002","金谷二丁目","35.263289","139.653001","0","3"
"14","神奈川県","14201","横須賀市","142010091001","坂本町一丁目","35.272028","139.658479","0","3"
"14","神奈川県","14201","横須賀市","142010092003","汐入町三丁目","35.276633","139.664071","0","3"
"14","神奈川県","14201","横須賀市","142010081001","上町一丁目","35.276483","139.668040","0","3"
"14","神奈川県","14201","横須賀市","142010091003","坂本町三丁目","35.268696","139.654189","0","3"
"14","神奈川県","14201","横須賀市","142010091002","坂本町二丁目","35.274645","139.655231","0","3"
"14","神奈川県","14201","横須賀市","142010092004","汐入町四丁目","35.276725","139.657959","0","3"
"14","神奈川県","14201","横須賀市","142010091004","坂本町四丁目","35.273156","139.653175","0","3"
"14","神奈川県","14201","横須賀市","142010093004","東逸見町四丁目","35.273046","139.646744","0","3"
"14","神奈川県","14201","横須賀市","142010072005","池上五丁目","35.264548","139.642255","0","3"
"14","神奈川県","14201","横須賀市","142010091006","坂本町六丁目","35.269723","139.649075","0","3"
"14","神奈川県","14201","横須賀市","142010091005","坂本町五丁目","35.268239","139.650864","0","3"
"14","神奈川県","14201","横須賀市","142010072007","池上七丁目","35.269196","139.643452","0","3"
"14","神奈川県","14201","横須賀市","142010093003","東逸見町三丁目","35.275641","139.649099","0","3"
"14","神奈川県","14201","横須賀市","142010094000","新港町","35.281840","139.676490","0","1"
"14","神奈川県","14201","横須賀市","142010079002","日の出町二丁目","35.278231","139.677647","0","3"
"14","神奈川県","14201","横須賀市","142010095001","若松町一丁目","35.279876","139.671761","0","3"
"14","神奈川県","14201","横須賀市","142010095002","若松町二丁目","35.278595","139.669572","0","3"
"14","神奈川県","14201","横須賀市","142010095003","若松町三丁目","35.278358","139.672195","0","3"
"14","神奈川県","14201","横須賀市","142010079001","日の出町一丁目","35.279912","139.675289","0","3"
"14","神奈川県","14201","横須賀市","142010096002","大滝町二丁目","35.280995","139.669661","0","3"
"14","神奈川県","14201","横須賀市","142010097002","本町二丁目","35.282581","139.664564","0","3"
"14","神奈川県","14201","横須賀市","142010097003","本町三丁目","35.281930","139.662227","0","3"
"14","神奈川県","14201","横須賀市","142010098000","緑が丘","35.280073","139.667025","0","1"
"14","神奈川県","14201","横須賀市","142010099000","楠ケ浦町","35.287913","139.665865","0","1"
"14","神奈川県","14201","横須賀市","142010097001","本町一丁目","35.282326","139.666977","0","3"
"14","神奈川県","14201","横須賀市","142010100000","稲岡町","35.285054","139.669649","0","1"
"14","神奈川県","14201","横須賀市","142010096001","大滝町一丁目","35.282241","139.668842","0","3"
"14","神奈川県","14201","横須賀市","142010101000","小川町","35.282367","139.672159","0","1"
"14","神奈川県","14201","横須賀市","142010092005","汐入町五丁目","35.279897","139.657476","0","3"
"14","神奈川県","14201","横須賀市","142010093002","東逸見町二丁目","35.278786","139.651905","0","3"
"14","神奈川県","14201","横須賀市","142010102001","西逸見町一丁目","35.285012","139.650637","0","3"
"14","神奈川県","14201","横須賀市","142010102002","西逸見町二丁目","35.280329","139.648806","0","3"
"14","神奈川県","14201","横須賀市","142010092002","汐入町二丁目","35.280742","139.660585","0","3"
"14","神奈川県","14201","横須賀市","142010103001","長浦町一丁目","35.293165","139.646270","0","3"
"14","神奈川県","14201","横須賀市","142010104002","吉倉町二丁目","35.283434","139.645095","0","3"
"14","神奈川県","14201","横須賀市","142010104001","吉倉町一丁目","35.286958","139.648059","0","3"
"14","神奈川県","14201","横須賀市","142010092001","汐入町一丁目","35.283181","139.658299","0","3"
"14","神奈川県","14201","横須賀市","142010093001","東逸見町一丁目","35.283303","139.654395","0","3"
