"PrefCode","PrefName","MuniCode","MuniName","DistCode","DistName","lat","lon","SrcCode","CatCode"
"04","宮城県","04101","仙台市青葉区","041010012005","貝ケ森五丁目","38.286703","140.840488","0","3"
"04","宮城県","04101","仙台市青葉区","041010022001","東勝山一丁目","38.298264","140.872230","0","3"
"04","宮城県","04101","仙台市青葉区","041010023006","愛子中央六丁目","38.271861","140.759145","0","3"
"04","宮城県","04101","仙台市青葉区","041010024001","中山台一丁目","38.298829","140.813233","0","3"
"04","宮城県","04101","仙台市青葉区","041010025007","南吉成七丁目","38.282717","140.816534","0","3"
"04","宮城県","04101","仙台市青葉区","041010017006","小田原六丁目","38.271782","140.886691","0","3"
"04","宮城県","04101","仙台市青葉区","041010026000","春日町","38.266406","140.864705","0","1"
"04","宮城県","04101","仙台市青葉区","041010027001","通町一丁目","38.277570","140.865283","0","3"
"04","宮城県","04101","仙台市青葉区","041010025004","南吉成四丁目","38.288538","140.814926","0","3"
"04","宮城県","04101","仙台市青葉区","041010028005","川平五丁目","38.306626","140.832613","0","3"
"04","宮城県","04101","仙台市青葉区","041010018001","花京院一丁目","38.264514","140.882140","0","3"
"04","宮城県","04101","仙台市青葉区","041010029002","米ケ袋二丁目","38.250254","140.872897","0","3"
"04","宮城県","04101","仙台市青葉区","041010014006","愛子東六丁目","38.272085","140.767706","0","3"
"04","宮城県","04101","仙台市青葉区","041010030000","川内川前丁","38.264225","140.861052","0","1"
"04","宮城県","04101","仙台市青葉区","041010031001","荒巻本沢一丁目","38.288586","140.848758","0","3"
"04","宮城県","04101","仙台市青葉区","041010032002","折立二丁目","38.267741","140.806135","0","3"
"04","宮城県","04101","仙台市青葉区","041010016003","宮町三丁目","38.272811","140.883305","0","3"
"04","宮城県","04101","仙台市青葉区","041010017005","小田原五丁目","38.268042","140.886935","0","3"
"04","宮城県","04101","仙台市青葉区","041010024004","中山台四丁目","38.297452","140.809144","0","3"
"04","宮城県","04101","仙台市青葉区","041010016005","宮町五丁目","38.277196","140.884681","0","3"
"04","宮城県","04101","仙台市青葉区","041010033000","中山台西","38.303958","140.811106","0","1"
"04","宮城県","04101","仙台市青葉区","041010034004","一番町四丁目","38.264221","140.871389","0","3"
"04","宮城県","04101","仙台市青葉区","041010028001","川平一丁目","38.295174","140.847624","0","3"
"04","宮城県","04101","仙台市青葉区","041010035003","中央三丁目","38.259482","140.877777","0","3"
"04","宮城県","04101","仙台市青葉区","041010036000","あけぼの町","38.288158","140.864318","0","1"
"04","宮城県","04101","仙台市青葉区","041010023001","愛子中央一丁目","38.272525","140.761860","0","3"
"04","宮城県","04101","仙台市青葉区","041010009002","国分町二丁目","38.263797","140.868737","0","3"
"04","宮城県","04101","仙台市青葉区","041010037002","錦町二丁目","38.269587","140.880795","0","3"
"04","宮城県","04101","仙台市青葉区","041010035004","中央四丁目","38.257384","140.879010","0","3"
"04","宮城県","04101","仙台市青葉区","041010038000","梅田町","38.277923","140.880593","0","1"
"04","宮城県","04101","仙台市青葉区","041010039000","川内亀岡町","38.260741","140.846342","0","1"
"04","宮城県","04101","仙台市青葉区","041010034003","一番町三丁目","38.261112","140.872777","0","3"
"04","宮城県","04101","仙台市青葉区","041010024003","中山台三丁目","38.301794","140.811710","0","3"
"04","宮城県","04101","仙台市青葉区","041010040002","北根二丁目","38.296749","140.876106","0","3"
"04","宮城県","04101","仙台市青葉区","041010041002","双葉ケ丘二丁目","38.300874","140.871467","0","3"
"04","宮城県","04101","仙台市青葉区","041010042000","荒巻中央","38.290760","140.858587","0","1"
"04","宮城県","04101","仙台市青葉区","041010043004","上杉四丁目","38.272474","140.880091","0","3"
"04","宮城県","04101","仙台市青葉区","041010037001","錦町一丁目","38.268802","140.876977","0","3"
"04","宮城県","04101","仙台市青葉区","041010035002","中央二丁目","38.261586","140.876535","0","3"
"04","宮城県","04101","仙台市青葉区","041010044001","片平一丁目","38.257246","140.867312","0","3"
"04","宮城県","04101","仙台市青葉区","041010045000","支倉町","38.268243","140.861423","0","1"
"04","宮城県","04101","仙台市青葉区","041010046004","国見ケ丘四丁目","38.287398","140.826057","0","3"
"04","宮城県","04101","仙台市青葉区","041010009003","国分町三丁目","38.267008","140.868587","0","3"
"04","宮城県","04101","仙台市青葉区","041010040004","北根四丁目","38.299387","140.871285","0","3"
"04","宮城県","04101","仙台市青葉区","041010047000","藤松","38.297161","140.873473","0","1"
"04","宮城県","04101","仙台市青葉区","041010040001","北根一丁目","38.293287","140.874451","0","3"
"04","宮城県","04101","仙台市青葉区","041010023005","愛子中央五丁目","38.273114","140.756386","0","3"
"04","宮城県","04101","仙台市青葉区","041010048002","栗生二丁目","38.267501","140.796940","0","3"
"04","宮城県","04101","仙台市青葉区","041010025001","南吉成一丁目","38.286871","140.821062","0","3"
"04","宮城県","04101","仙台市青葉区","041010025002","南吉成二丁目","38.284675","140.820024","0","3"
"04","宮城県","04101","仙台市青葉区","041010013002","中山吉成二丁目","38.298217","140.818978","0","3"
"04","宮城県","04101","仙台市青葉区","041010012006","貝ケ森六丁目","38.283358","140.844787","0","3"
"04","宮城県","04101","仙台市青葉区","041010020002","台原二丁目","38.286551","140.873028","0","3"
"04","宮城県","04101","仙台市青葉区","041010049000","福沢町","38.274210","140.887282","0","1"
"04","宮城県","04101","仙台市青葉区","041010048004","栗生四丁目","38.267532","140.791876","0","3"
"04","宮城県","04101","仙台市青葉区","041010050001","五橋一丁目","38.254768","140.880031","0","3"
"04","宮城県","04101","仙台市青葉区","041010051001","中江一丁目","38.274755","140.891044","0","3"
"04","宮城県","04101","仙台市青葉区","041010032005","折立五丁目","38.260253","140.805391","0","3"
"04","宮城県","04101","仙台市青葉区","041010052000","大手町","38.256608","140.861528","0","1"
"04","宮城県","04101","仙台市青葉区","041010053009","中山九丁目","38.301022","140.832610","0","3"
"04","宮城県","04101","仙台市青葉区","041010014001","愛子東一丁目","38.271351","140.778964","0","3"
"04","宮城県","04101","仙台市青葉区","041010029001","米ケ袋一丁目","38.252379","140.870799","0","3"
"04","宮城県","04101","仙台市青葉区","041010054000","青葉山","38.260134","140.856713","0","1"
"04","宮城県","04101","仙台市青葉区","041010027002","通町二丁目","38.280226","140.865647","0","3"
"04","宮城県","04101","仙台市青葉区","041010055001","角五郎一丁目","38.265871","140.853112","0","3"
"04","宮城県","04101","仙台市青葉区","041010056001","堤町一丁目","38.282989","140.870117","0","3"
"04","宮城県","04101","仙台市青葉区","041010057000","昭和町","38.280720","140.869957","0","1"
"04","宮城県","04101","仙台市青葉区","041010031002","荒巻本沢二丁目","38.290058","140.852970","0","3"
"04","宮城県","04101","仙台市青葉区","041010032006","折立六丁目","38.261595","140.802303","0","3"
"04","宮城県","04101","仙台市青葉区","041010003002","大町二丁目","38.260229","140.865875","0","3"
"04","宮城県","04101","仙台市青葉区","041010058003","吉成三丁目","38.290830","140.818125","0","3"
"04","宮城県","04101","仙台市青葉区","041010015003","小松島三丁目","38.282955","140.885022","0","3"
"04","宮城県","04101","仙台市青葉区","041010059005","みやぎ台五丁目","38.312815","140.762939","0","3"
"04","宮城県","04101","仙台市青葉区","041010050002","五橋二丁目","38.251316","140.879517","0","3"
"04","宮城県","04101","仙台市青葉区","041010023002","愛子中央二丁目","38.276314","140.762894","0","3"
"04","宮城県","04101","仙台市青葉区","041010012004","貝ケ森四丁目","38.284341","140.837342","0","3"
"04","宮城県","04101","仙台市青葉区","041010034002","一番町二丁目","38.258723","140.872272","0","3"
"04","宮城県","04101","仙台市青葉区","041010060001","木町通一丁目","38.269372","140.863819","0","3"
"04","宮城県","04101","仙台市青葉区","041010061003","本町三丁目","38.267944","140.872751","0","3"
"04","宮城県","04101","仙台市青葉区","041010062002","錦ケ丘二丁目","38.255380","140.766913","0","3"
"04","宮城県","04101","仙台市青葉区","041010043002","上杉二丁目","38.273854","140.871178","0","3"
"04","宮城県","04101","仙台市青葉区","041010013001","中山吉成一丁目","38.299606","140.820041","0","3"
"04","宮城県","04101","仙台市青葉区","041010031003","荒巻本沢三丁目","38.291283","140.854981","0","3"
"04","宮城県","04101","仙台市青葉区","041010063000","千代田町","38.282231","140.847682","0","1"
"04","宮城県","04101","仙台市青葉区","041010016001","宮町一丁目","38.267044","140.884216","0","3"
"04","宮城県","04101","仙台市青葉区","041010064001","水の森一丁目","38.291180","140.864052","0","3"
"04","宮城県","04101","仙台市青葉区","041010065002","桜ケ丘二丁目","38.297389","140.852730","0","3"
"04","宮城県","04101","仙台市青葉区","041010066000","向田","38.280041","140.792732","0","1"
"04","宮城県","04101","仙台市青葉区","041010048005","栗生五丁目","38.267376","140.788751","0","3"
"04","宮城県","04101","仙台市青葉区","041010024002","中山台二丁目","38.301709","140.815551","0","3"
"04","宮城県","04101","仙台市青葉区","041010067002","国見二丁目","38.275117","140.845515","0","3"
"04","宮城県","04101","仙台市青葉区","041010068004","高野原四丁目","38.289981","140.755936","0","3"
"04","宮城県","04101","仙台市青葉区","041010020006","台原六丁目","38.280632","140.879470","0","3"
"04","宮城県","04101","仙台市青葉区","041010048003","栗生三丁目","38.267373","140.794588","0","3"
"04","宮城県","04101","仙台市青葉区","041010017008","小田原八丁目","38.270719","140.892504","0","3"
"04","宮城県","04101","仙台市青葉区","041010053003","中山三丁目","38.291689","140.836492","0","3"
"04","宮城県","04101","仙台市青葉区","041010069000","葉山町","38.285024","140.864642","0","1"
"04","宮城県","04101","仙台市青葉区","041010051002","中江二丁目","38.271847","140.894877","0","3"
"04","宮城県","04101","仙台市青葉区","041010070002","高松二丁目","38.280094","140.893523","0","3"
"04","宮城県","04101","仙台市青葉区","041010071002","鷺ケ森二丁目","38.296237","140.869021","0","3"
"04","宮城県","04101","仙台市青葉区","041010070003","高松三丁目","38.282192","140.894374","0","3"
"04","宮城県","04101","仙台市青葉区","041010061001","本町一丁目","38.265434","140.878210","0","3"
"04","宮城県","04101","仙台市青葉区","041010072001","落合一丁目","38.270886","140.794164","0","3"
"04","宮城県","04101","仙台市青葉区","041010064002","水の森二丁目","38.292541","140.860770","0","3"
"04","宮城県","04101","仙台市青葉区","041010067003","国見三丁目","38.273362","140.842525","0","3"
"04","宮城県","04101","仙台市青葉区","041010072003","落合三丁目","38.276059","140.780599","0","3"
"04","宮城県","04101","仙台市青葉区","041010070001","高松一丁目","38.277174","140.890860","0","3"
"04","宮城県","04101","仙台市青葉区","041010056002","堤町二丁目","38.286106","140.867628","0","3"
"04","宮城県","04101","仙台市青葉区","041010073005","八幡五丁目","38.270307","140.841778","0","3"
"04","宮城県","04101","仙台市青葉区","041010074000","青葉町","38.282909","140.864572","0","1"
"04","宮城県","04101","仙台市青葉区","041010016004","宮町四丁目","38.275267","140.882975","0","3"
"04","宮城県","04101","仙台市青葉区","041010012003","貝ケ森三丁目","38.283320","140.838339","0","3"
"04","宮城県","04101","仙台市青葉区","041010043005","上杉五丁目","38.274635","140.876595","0","3"
"04","宮城県","04101","仙台市青葉区","041010065004","桜ケ丘四丁目","38.301561","140.851968","0","3"
"04","宮城県","04101","仙台市青葉区","041010029003","米ケ袋三丁目","38.248859","140.870214","0","3"
"04","宮城県","04101","仙台市青葉区","041010020004","台原四丁目","38.285094","140.876653","0","3"
"04","宮城県","04101","仙台市青葉区","041010062006","錦ケ丘六丁目","38.252405","140.761659","0","3"
"04","宮城県","04101","仙台市青葉区","041010075003","北山三丁目","38.282503","140.851423","0","3"
"04","宮城県","04101","仙台市青葉区","041010020001","台原一丁目","38.282258","140.874497","0","3"
"04","宮城県","04101","仙台市青葉区","041010043003","上杉三丁目","38.271767","140.876390","0","3"
"04","宮城県","04101","仙台市青葉区","041010017004","小田原四丁目","38.268229","140.890355","0","3"
"04","宮城県","04101","仙台市青葉区","041010053001","中山一丁目","38.290513","140.846837","0","3"
"04","宮城県","04101","仙台市青葉区","041010076003","柏木三丁目","38.276037","140.855533","0","3"
"04","宮城県","04101","仙台市青葉区","041010077002","西花苑二丁目","38.262352","140.799884","0","3"
"04","宮城県","04101","仙台市青葉区","041010068003","高野原三丁目","38.289740","140.760969","0","3"
"04","宮城県","04101","仙台市青葉区","041010012001","貝ケ森一丁目","38.282275","140.840797","0","3"
"04","宮城県","04101","仙台市青葉区","041010065005","桜ケ丘五丁目","38.299909","140.847467","0","3"
"04","宮城県","04101","仙台市青葉区","041010048006","栗生六丁目","38.267735","140.784247","0","3"
"04","宮城県","04101","仙台市青葉区","041010059004","みやぎ台四丁目","38.311256","140.765232","0","3"
"04","宮城県","04101","仙台市青葉区","041010065006","桜ケ丘六丁目","38.303282","140.846310","0","3"
"04","宮城県","04101","仙台市青葉区","041010073001","八幡一丁目","38.268747","140.853119","0","3"
"04","宮城県","04101","仙台市青葉区","041010025003","南吉成三丁目","38.287049","140.817361","0","3"
"04","宮城県","04101","仙台市青葉区","041010072006","落合六丁目","38.270458","140.783808","0","3"
"04","宮城県","04101","仙台市青葉区","041010059001","みやぎ台一丁目","38.305324","140.774418","0","3"
"04","宮城県","04101","仙台市青葉区","041010043001","上杉一丁目","38.270908","140.871884","0","3"
"04","宮城県","04101","仙台市青葉区","041010065003","桜ケ丘三丁目","38.300664","140.855103","0","3"
"04","宮城県","04101","仙台市青葉区","041010078000","二日町","38.270094","140.867449","0","1"
"04","宮城県","04101","仙台市青葉区","041010079000","立町","38.263029","140.864467","0","1"
"04","宮城県","04101","仙台市青葉区","041010080003","赤坂三丁目","38.291691","140.745644","0","3"
"04","宮城県","04101","仙台市青葉区","041010053007","中山七丁目","38.296068","140.835249","0","3"
"04","宮城県","04101","仙台市青葉区","041010068002","高野原二丁目","38.289101","140.768387","0","3"
"04","宮城県","04101","仙台市青葉区","041010014003","愛子東三丁目","38.274561","140.776077","0","3"
"04","宮城県","04101","仙台市青葉区","041010048007","栗生七丁目","38.268325","140.778802","0","3"
"04","宮城県","04101","仙台市青葉区","041010073003","八幡三丁目","38.268425","140.847279","0","3"
"04","宮城県","04101","仙台市青葉区","041010053005","中山五丁目","38.293087","140.843025","0","3"
"04","宮城県","04101","仙台市青葉区","041010062003","錦ケ丘三丁目","38.252446","140.766981","0","3"
"04","宮城県","04101","仙台市青葉区","041010046002","国見ケ丘二丁目","38.292163","140.827300","0","3"
"04","宮城県","04101","仙台市青葉区","041010081000","木町","38.278277","140.861520","0","1"
"04","宮城県","04101","仙台市青葉区","041010053008","中山八丁目","38.297020","140.831431","0","3"
"04","宮城県","04101","仙台市青葉区","041010060002","木町通二丁目","38.272964","140.865503","0","3"
"04","宮城県","04101","仙台市青葉区","041010061002","本町二丁目","38.264919","140.874595","0","3"
"04","宮城県","04101","仙台市青葉区","041010082001","土樋一丁目","38.248632","140.876909","0","3"
"04","宮城県","04101","仙台市青葉区","041010083000","子平町","38.276395","140.849481","0","1"
"04","宮城県","04101","仙台市青葉区","041010068001","高野原一丁目","38.285960","140.771986","0","3"
"04","宮城県","04101","仙台市青葉区","041010073002","八幡二丁目","38.272252","140.851829","0","3"
"04","宮城県","04101","仙台市青葉区","041010055002","角五郎二丁目","38.265872","140.847507","0","3"
"04","宮城県","04101","仙台市青葉区","041010084000","三条町","38.279991","140.852879","0","1"
"04","宮城県","04101","仙台市青葉区","041010006001","東照宮一丁目","38.279989","140.885264","0","3"
"04","宮城県","04101","仙台市青葉区","041010032004","折立四丁目","38.261765","140.807294","0","3"
"04","宮城県","04101","仙台市青葉区","041010085000","ニッカ","38.309684","140.650243","0","1"
"04","宮城県","04101","仙台市青葉区","041010075002","北山二丁目","38.283205","140.855383","0","3"
"04","宮城県","04101","仙台市青葉区","041010040003","北根三丁目","38.300225","140.877770","0","3"
"04","宮城県","04101","仙台市青葉区","041010065001","桜ケ丘一丁目","38.297244","140.848066","0","3"
"04","宮城県","04101","仙台市青葉区","041010086000","北根黒松","38.305139","140.879772","0","1"
"04","宮城県","04101","仙台市青葉区","041010046003","国見ケ丘三丁目","38.288193","140.829837","0","3"
"04","宮城県","04101","仙台市青葉区","041010058002","吉成二丁目","38.292981","140.817377","0","3"
"04","宮城県","04101","仙台市青葉区","041010062008","錦ケ丘八丁目","38.259087","140.758272","0","3"
"04","宮城県","04101","仙台市青葉区","041010080001","赤坂一丁目","38.292573","140.751520","0","3"
"04","宮城県","04101","仙台市青葉区","041010065008","桜ケ丘八丁目","38.305500","140.850359","0","3"
"04","宮城県","04101","仙台市青葉区","041010087000","小松島新堤","38.285280","140.894172","0","1"
"04","宮城県","04101","仙台市青葉区","041010076002","柏木二丁目","38.273063","140.854863","0","3"
"04","宮城県","04101","仙台市青葉区","041010088000","新坂町","38.278913","140.856256","0","1"
"04","宮城県","04101","仙台市青葉区","041010053006","中山六丁目","38.295844","140.840301","0","3"
"04","宮城県","04101","仙台市青葉区","041010089000","滝道","38.293688","140.849805","0","1"
"04","宮城県","04101","仙台市青葉区","041010035001","中央一丁目","38.259260","140.882032","0","3"
"04","宮城県","04101","仙台市青葉区","041010076001","柏木一丁目","38.275466","140.863242","0","3"
"04","宮城県","04101","仙台市青葉区","041010023003","愛子中央三丁目","38.275626","140.758743","0","3"
"04","宮城県","04101","仙台市青葉区","041010065009","桜ケ丘九丁目","38.306979","140.853777","0","3"
"04","宮城県","04101","仙台市青葉区","041010046006","国見ケ丘六丁目","38.285498","140.834519","0","3"
"04","宮城県","04101","仙台市青葉区","041010034001","一番町一丁目","38.256832","140.873123","0","3"
"04","宮城県","04101","仙台市青葉区","041010090000","広瀬町","38.268316","140.858048","0","1"
"04","宮城県","04101","仙台市青葉区","041010046001","国見ケ丘一丁目","38.293988","140.829629","0","3"
"04","宮城県","04101","仙台市青葉区","041010091000","荒巻神明町","38.287388","140.859515","0","1"
"04","宮城県","04101","仙台市青葉区","041010092003","旭ケ丘三丁目","38.295570","140.886606","0","3"
"04","宮城県","04101","仙台市青葉区","041010093000","桜ケ岡公園","38.261049","140.861426","0","1"
"04","宮城県","04101","仙台市青葉区","041010014004","愛子東四丁目","38.275956","140.770746","0","3"
"04","宮城県","04101","仙台市青葉区","041010094000","星陵町","38.272896","140.859437","0","1"
"04","宮城県","04101","仙台市青葉区","041010053004","中山四丁目","38.292066","140.839872","0","3"
"04","宮城県","04101","仙台市青葉区","041010072005","落合五丁目","38.271562","140.787746","0","3"
"04","宮城県","04101","仙台市青葉区","041010015002","小松島二丁目","38.282438","140.889947","0","3"
"04","宮城県","04101","仙台市青葉区","041010095000","川内追廻","38.255145","140.860057","0","1"
"04","宮城県","04101","仙台市青葉区","041010023004","愛子中央四丁目","38.275778","140.752982","0","3"
"04","宮城県","04101","仙台市青葉区","041010011002","吉成台二丁目","38.295635","140.822843","0","3"
"04","宮城県","04101","仙台市青葉区","041010096000","堤通雨宮町","38.277125","140.870427","0","1"
"04","宮城県","04101","仙台市青葉区","041010020003","台原三丁目","38.288860","140.875047","0","3"
"04","宮城県","04101","仙台市青葉区","041010067004","国見四丁目","38.277219","140.841453","0","3"
"04","宮城県","04101","仙台市青葉区","041010020005","台原五丁目","38.284954","140.880035","0","3"
"04","宮城県","04101","仙台市青葉区","041010062007","錦ケ丘七丁目","38.256385","140.761396","0","3"
"04","宮城県","04101","仙台市青葉区","041010059002","みやぎ台二丁目","38.307578","140.772508","0","3"
"04","宮城県","04101","仙台市青葉区","041010025005","南吉成五丁目","38.290276","140.812350","0","3"
"04","宮城県","04101","仙台市青葉区","041010032001","折立一丁目","38.264807","140.811667","0","3"
"04","宮城県","04101","仙台市青葉区","041010058001","吉成一丁目","38.290104","140.823504","0","3"
"04","宮城県","04101","仙台市青葉区","041010073004","八幡四丁目","38.271830","140.847130","0","3"
"04","宮城県","04101","仙台市青葉区","041010071001","鷺ケ森一丁目","38.292314","140.869607","0","3"
"04","宮城県","04101","仙台市青葉区","041010022002","東勝山二丁目","38.294577","140.863385","0","3"
"04","宮城県","04101","仙台市青葉区","041010097000","花壇","38.253912","140.863312","0","1"
"04","宮城県","04101","仙台市青葉区","041010059003","みやぎ台三丁目","38.310673","140.769119","0","3"
"04","宮城県","04101","仙台市青葉区","041010028002","川平二丁目","38.299621","140.843185","0","3"
"04","宮城県","04101","仙台市青葉区","041010098000","山手町","38.287169","140.852315","0","1"
"04","宮城県","04101","仙台市青葉区","041010092004","旭ケ丘四丁目","38.299679","140.886382","0","3"
"04","宮城県","04101","仙台市青葉区","041010032003","折立三丁目","38.265261","140.806362","0","3"
"04","宮城県","04101","仙台市青葉区","041010080002","赤坂二丁目","38.293149","140.742747","0","3"
"04","宮城県","04101","仙台市青葉区","041010041001","双葉ケ丘一丁目","38.303638","140.875779","0","3"
"04","宮城県","04101","仙台市青葉区","041010065007","桜ケ丘七丁目","38.307573","140.846901","0","3"
"04","宮城県","04101","仙台市青葉区","041010067001","国見一丁目","38.279040","140.846343","0","3"
"04","宮城県","04101","仙台市青葉区","041010092001","旭ケ丘一丁目","38.288328","140.883157","0","3"
"04","宮城県","04101","仙台市青葉区","041010044002","片平二丁目","38.253115","140.874344","0","3"
"04","宮城県","04101","仙台市青葉区","041010043006","上杉六丁目","38.278003","140.875914","0","3"
"04","宮城県","04101","仙台市青葉区","041010014005","愛子東五丁目","38.275594","140.766500","0","3"
"04","宮城県","04101","仙台市青葉区","041010025006","南吉成六丁目","38.285046","140.812830","0","3"
"04","宮城県","04101","仙台市青葉区","041010099000","川内元支倉","38.262988","140.853101","0","1"
"04","宮城県","04101","仙台市青葉区","041010062005","錦ケ丘五丁目","38.253116","140.758147","0","3"
"04","宮城県","04101","仙台市青葉区","041010022003","東勝山三丁目","38.298650","140.864598","0","3"
"04","宮城県","04101","仙台市青葉区","041010100000","川内三十人町","38.263189","140.844592","0","1"
"04","宮城県","04101","仙台市青葉区","041010053002","中山二丁目","38.288647","140.842629","0","3"
"04","宮城県","04101","仙台市青葉区","041010067005","国見五丁目","38.274692","140.837299","0","3"
"04","宮城県","04101","仙台市青葉区","041010064003","水の森三丁目","38.295847","140.856714","0","3"
"04","宮城県","04101","仙台市青葉区","041010072002","落合二丁目","38.272598","140.793572","0","3"
"04","宮城県","04101","仙台市青葉区","041010077001","西花苑一丁目","38.267053","140.800358","0","3"
"04","宮城県","04101","仙台市青葉区","041010062004","錦ケ丘四丁目","38.252262","140.771996","0","3"
"04","宮城県","04101","仙台市青葉区","041010046005","国見ケ丘五丁目","38.284136","140.829028","0","3"
"04","宮城県","04101","仙台市青葉区","041010028004","川平四丁目","38.303462","140.835811","0","3"
"04","宮城県","04101","仙台市青葉区","041010056003","堤町三丁目","38.288475","140.869593","0","3"
"04","宮城県","04101","仙台市青葉区","041010072004","落合四丁目","38.274735","140.785295","0","3"
"04","宮城県","04101","仙台市青葉区","041010101000","霊屋下","38.252388","140.866569","0","1"
"04","宮城県","04101","仙台市青葉区","041010046007","国見ケ丘七丁目","38.289982","140.834903","0","3"
"04","宮城県","04101","仙台市青葉区","041010075001","北山一丁目","38.282724","140.859658","0","3"
"04","宮城県","04101","仙台市青葉区","041010092002","旭ケ丘二丁目","38.291787","140.886357","0","3"
"04","宮城県","04101","仙台市青葉区","041010102000","西勝山","38.300642","140.839000","0","1"
"04","宮城県","04101","仙台市青葉区","041010048001","栗生一丁目","38.260969","140.795574","0","3"
"04","宮城県","04101","仙台市青葉区","041010015004","小松島四丁目","38.286741","140.887189","0","3"
"04","宮城県","04101","仙台市青葉区","041010062009","錦ケ丘九丁目","38.260533","140.761752","0","3"
"04","宮城県","04101","仙台市青葉区","041010073006","八幡六丁目","38.268830","140.833866","0","3"
"04","宮城県","04101","仙台市青葉区","041010028003","川平三丁目","38.305550","140.839364","0","3"
"04","宮城県","04101","仙台市青葉区","041010064004","水の森四丁目","38.301745","140.860121","0","3"
"04","宮城県","04101","仙台市青葉区","041010073007","八幡七丁目","38.267798","140.825638","0","3"
"04","宮城県","04101","仙台市青葉区","041010062001","錦ケ丘一丁目","38.258108","140.766548","0","3"
"04","宮城県","04101","仙台市青葉区","041010103000","台原森林公園","38.293983","140.879465","0","1"
"04","宮城県","04101","仙台市青葉区","041010067006","国見六丁目","38.278916","140.832052","0","3"
"04","宮城県","04101","仙台市青葉区","041010104000","川内","38.256956","140.852342","0","1"
"04","宮城県","04101","仙台市青葉区","041010105000","熊ケ根","38.300320","140.682696","0","1"
"04","宮城県","04101","仙台市青葉区","041010106000","郷六","38.264668","140.819427","0","1"
"04","宮城県","04101","仙台市青葉区","041010107000","茂庭","38.248923","140.794941","0","1"
"04","宮城県","04101","仙台市青葉区","041010108000","下愛子","38.260991","140.780899","0","1"
"04","宮城県","04101","仙台市青葉区","041010109000","荒巻","38.257624","140.834028","0","1"
"04","宮城県","04101","仙台市青葉区","041010110000","新川","38.310761","140.604742","0","1"
"04","宮城県","04101","仙台市青葉区","041010111000","上愛子","38.265357","140.722533","0","1"
"04","宮城県","04101","仙台市青葉区","041010112000","作並","38.349778","140.607472","0","1"
"04","宮城県","04101","仙台市青葉区","041010113000","芋沢","38.296405","140.777744","0","1"
"04","宮城県","04101","仙台市青葉区","041010114000","大倉","38.371907","140.658771","0","1"
